report_name,year,scope,page,value,unit,unit_normalized,label,status,scopes_present
jpmorgan chase_2020_report,2021,3,,,,,,complete,1+2lb+2mb+3
jpmorgan chase_2020_report,2022,3,,,,,,complete,1+2lb+2mb+3
kanto denka kogyo ltd_2020_report,2013,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2014,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2015,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2016,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2017,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2018,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2019,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2020,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2021,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2022,1,,,,,,useless,
kanto denka kogyo ltd_2020_report,2013,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2014,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2015,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2016,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2017,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2018,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2019,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2020,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2021,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2022,2lb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2013,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2014,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2015,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2016,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2017,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2018,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2019,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2020,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2021,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2022,2mb,,,,,,useless,
kanto denka kogyo ltd_2020_report,2013,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2014,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2015,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2016,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2017,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2018,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2019,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2020,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2021,3,,,,,,useless,
kanto denka kogyo ltd_2020_report,2022,3,,,,,,useless,
kb home_2019_report,2008,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1,partial,1+2lb
kb home_2019_report,2009,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1,partial,1+2lb
kb home_2019_report,2010,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1,partial,1+2lb
kb home_2019_report,2011,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1,partial,1+2lb
kb home_2019_report,2012,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1,partial,1+2lb
kb home_2019_report,2013,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2014,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2015,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2016,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2017,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2018,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2019,1,63,0.0,emissions,emissions,Scope 1,partial,1+2lb
kb home_2019_report,2019,1,67,0.0,CO2e in metric tons,CO2e in t,Scope 1/Scope 1 carbon emissions,partial,1+2lb
kb home_2019_report,2020,1,,,,,,partial,1+2lb
kb home_2019_report,2021,1,,,,,,partial,1+2lb
kb home_2019_report,2022,1,,,,,,partial,1+2lb
kb home_2019_report,2008,2lb,67,42204.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2009,2lb,67,20296.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2010,2lb,67,17015.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2011,2lb,67,14549.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2012,2lb,67,13468.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2013,2lb,67,14092.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2014,2lb,67,16078.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2015,2lb,67,19186.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2016,2lb,67,22961.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2017,2lb,67,25062.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2018,2lb,67,24992.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2019,2lb,63,24025.0,CO2e in metric tons,CO2e in t,Estimated greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2019,2lb,67,24025.0,CO2e in metric tons,CO2e in t,Estimated Scope 2 (with Scope 1 = 0) greenhouse gas emission for KB Home operations,partial,1+2lb
kb home_2019_report,2020,2lb,,,,,,partial,1+2lb
kb home_2019_report,2021,2lb,,,,,,partial,1+2lb
kb home_2019_report,2022,2lb,,,,,,partial,1+2lb
kb home_2019_report,2013,2mb,,,,,,partial,1+2lb
kb home_2019_report,2014,2mb,,,,,,partial,1+2lb
kb home_2019_report,2015,2mb,,,,,,partial,1+2lb
kb home_2019_report,2016,2mb,,,,,,partial,1+2lb
kb home_2019_report,2017,2mb,,,,,,partial,1+2lb
kb home_2019_report,2018,2mb,,,,,,partial,1+2lb
kb home_2019_report,2019,2mb,,,,,,partial,1+2lb
kb home_2019_report,2020,2mb,,,,,,partial,1+2lb
kb home_2019_report,2021,2mb,,,,,,partial,1+2lb
kb home_2019_report,2022,2mb,,,,,,partial,1+2lb
kb home_2019_report,2013,3,,,,,,partial,1+2lb
kb home_2019_report,2014,3,,,,,,partial,1+2lb
kb home_2019_report,2015,3,,,,,,partial,1+2lb
kb home_2019_report,2016,3,,,,,,partial,1+2lb
kb home_2019_report,2017,3,,,,,,partial,1+2lb
kb home_2019_report,2018,3,,,,,,partial,1+2lb
kb home_2019_report,2019,3,,,,,,partial,1+2lb
kb home_2019_report,2020,3,,,,,,partial,1+2lb
kb home_2019_report,2021,3,,,,,,partial,1+2lb
kb home_2019_report,2022,3,,,,,,partial,1+2lb
kfw_2018_report,2013,1,,,,,,partial,1+2lb+2mb
kfw_2018_report,2014,1,91,4636.0,tonnes,t,Emissions from direct energy consumption (Scope 1),partial,1+2lb+2mb
kfw_2018_report,2015,1,91,5095.0,tonnes,t,Emissions from direct energy consumption (Scope 1),partial,1+2lb+2mb
kfw_2018_report,2016,1,91,5260.0,tonnes,t,Emissions from direct energy consumption (Scope 1),partial,1+2lb+2mb
kfw_2018_report,2017,1,91,5616.0,tonnes,t,Emissions from direct energy consumption (Scope 1),partial,1+2lb+2mb
kfw_2018_report,2018,1,91,5571.0,tonnes,t,Emissions from direct energy consumption (Scope 1),partial,1+2lb+2mb
kfw_2018_report,2019,1,,,,,,partial,1+2lb+2mb
kfw_2018_report,2020,1,,,,,,partial,1+2lb+2mb
kfw_2018_report,2021,1,,,,,,partial,1+2lb+2mb
kfw_2018_report,2022,1,,,,,,partial,1+2lb+2mb
kfw_2018_report,2013,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2014,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2015,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2016,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2017,2lb,91,16592.0,tonnes,t,"Location-based, 2017",partial,1+2lb+2mb
kfw_2018_report,2018,2lb,91,9564.0,tonnes,t,"Location-based, 2018",partial,1+2lb+2mb
kfw_2018_report,2019,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2020,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2021,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2022,2lb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2013,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2014,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2015,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2016,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2017,2mb,91,16257.0,tonnes,t,"Market-based, 2017",partial,1+2lb+2mb
kfw_2018_report,2018,2mb,91,7732.0,tonnes,t,"Market-based, 2018",partial,1+2lb+2mb
kfw_2018_report,2019,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2020,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2021,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2022,2mb,,,,,,partial,1+2lb+2mb
kfw_2018_report,2013,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2014,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2015,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2016,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2017,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2018,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2019,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2020,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2021,3,,,,,,partial,1+2lb+2mb
kfw_2018_report,2022,3,,,,,,partial,1+2lb+2mb
kilroy realty_2017_report,2013,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2014,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2015,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2016,1,35,4059.0,Tonnes,t,Scope 1/Scope 1 Absolute Consumption,partial,1+2lb
kilroy realty_2017_report,2017,1,35,4641.0,Tonnes,t,Scope 1/Scope 1 Absolute Consumption,partial,1+2lb
kilroy realty_2017_report,2017,1,68,4641.0,metric tons of CO2e,t CO2e,Scope 1,partial,1+2lb
kilroy realty_2017_report,2018,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2019,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2020,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2021,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2022,1,,,,,,partial,1+2lb
kilroy realty_2017_report,2013,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2014,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2015,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2016,2lb,35,44145.0,Tonnes,t,Scope 2/Scope 2 Absolute Consumption,partial,1+2lb
kilroy realty_2017_report,2017,2lb,35,42947.0,Tonnes,t,Scope 2 Absolute Consumption,partial,1+2lb
kilroy realty_2017_report,2017,2lb,68,42947.0,metric tons of CO2e,t CO2e,Scope 2,partial,1+2lb
kilroy realty_2017_report,2018,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2019,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2020,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2021,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2022,2lb,,,,,,partial,1+2lb
kilroy realty_2017_report,2013,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2014,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2015,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2016,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2017,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2018,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2019,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2020,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2021,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2022,2mb,,,,,,partial,1+2lb
kilroy realty_2017_report,2013,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2014,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2015,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2016,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2017,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2018,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2019,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2020,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2021,3,,,,,,partial,1+2lb
kilroy realty_2017_report,2022,3,,,,,,partial,1+2lb
kilroy realty_2018_report,2013,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2014,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2015,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2016,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2017,1,14,4120.0,Tonnes,t,Scope 1,partial,1+2lb+2mb
kilroy realty_2018_report,2018,1,14,3908.0,Tonnes,t,Scope 1/Scope 2,partial,1+2lb+2mb
kilroy realty_2018_report,2019,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2020,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2021,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2022,1,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2013,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2014,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2015,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2016,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2017,2lb,14,36504.0,Tonnes,t,Scope 2 (Location-Based),partial,1+2lb+2mb
kilroy realty_2018_report,2018,2lb,14,33207.0,Tonnes,t,Scope 2 (Location-Based),partial,1+2lb+2mb
kilroy realty_2018_report,2019,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2020,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2021,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2022,2lb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2013,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2014,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2015,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2016,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2017,2mb,14,35735.0,Tonnes,t,Scope 2 (Market-Based),partial,1+2lb+2mb
kilroy realty_2018_report,2018,2mb,14,30439.0,Tonnes,t,Scope 2 (Market-Based),partial,1+2lb+2mb
kilroy realty_2018_report,2019,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2020,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2021,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2022,2mb,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2013,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2014,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2015,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2016,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2017,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2018,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2019,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2020,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2021,3,,,,,,partial,1+2lb+2mb
kilroy realty_2018_report,2022,3,,,,,,partial,1+2lb+2mb
kitz corp_2019_report,2013,1,,,,,,useless,
kitz corp_2019_report,2014,1,,,,,,useless,
kitz corp_2019_report,2015,1,,,,,,useless,
kitz corp_2019_report,2016,1,,,,,,useless,
kitz corp_2019_report,2017,1,,,,,,useless,
kitz corp_2019_report,2018,1,,,,,,useless,
kitz corp_2019_report,2019,1,,,,,,useless,
kitz corp_2019_report,2020,1,,,,,,useless,
kitz corp_2019_report,2021,1,,,,,,useless,
kitz corp_2019_report,2022,1,,,,,,useless,
kitz corp_2019_report,2013,2lb,,,,,,useless,
kitz corp_2019_report,2014,2lb,,,,,,useless,
kitz corp_2019_report,2015,2lb,,,,,,useless,
kitz corp_2019_report,2016,2lb,,,,,,useless,
kitz corp_2019_report,2017,2lb,,,,,,useless,
kitz corp_2019_report,2018,2lb,,,,,,useless,
kitz corp_2019_report,2019,2lb,,,,,,useless,
kitz corp_2019_report,2020,2lb,,,,,,useless,
kitz corp_2019_report,2021,2lb,,,,,,useless,
kitz corp_2019_report,2022,2lb,,,,,,useless,
kitz corp_2019_report,2013,2mb,,,,,,useless,
kitz corp_2019_report,2014,2mb,,,,,,useless,
kitz corp_2019_report,2015,2mb,,,,,,useless,
kitz corp_2019_report,2016,2mb,,,,,,useless,
kitz corp_2019_report,2017,2mb,,,,,,useless,
kitz corp_2019_report,2018,2mb,,,,,,useless,
kitz corp_2019_report,2019,2mb,,,,,,useless,
kitz corp_2019_report,2020,2mb,,,,,,useless,
kitz corp_2019_report,2021,2mb,,,,,,useless,
kitz corp_2019_report,2022,2mb,,,,,,useless,
kitz corp_2019_report,2013,3,,,,,,useless,
kitz corp_2019_report,2014,3,,,,,,useless,
kitz corp_2019_report,2015,3,,,,,,useless,
kitz corp_2019_report,2016,3,,,,,,useless,
kitz corp_2019_report,2017,3,,,,,,useless,
kitz corp_2019_report,2018,3,,,,,,useless,
kitz corp_2019_report,2019,3,,,,,,useless,
kitz corp_2019_report,2020,3,,,,,,useless,
kitz corp_2019_report,2021,3,,,,,,useless,
kitz corp_2019_report,2022,3,,,,,,useless,
knowit_2021_report,2013,1,,,,,,useless,
knowit_2021_report,2014,1,,,,,,useless,
knowit_2021_report,2015,1,,,,,,useless,
knowit_2021_report,2016,1,,,,,,useless,
knowit_2021_report,2017,1,,,,,,useless,
knowit_2021_report,2018,1,,,,,,useless,
knowit_2021_report,2019,1,,,,,,useless,
knowit_2021_report,2020,1,,,,,,useless,
knowit_2021_report,2021,1,,,,,,useless,
knowit_2021_report,2022,1,,,,,,useless,
knowit_2021_report,2013,2lb,,,,,,useless,
knowit_2021_report,2014,2lb,,,,,,useless,
knowit_2021_report,2015,2lb,,,,,,useless,
knowit_2021_report,2016,2lb,,,,,,useless,
knowit_2021_report,2017,2lb,,,,,,useless,
knowit_2021_report,2018,2lb,,,,,,useless,
knowit_2021_report,2019,2lb,,,,,,useless,
knowit_2021_report,2020,2lb,,,,,,useless,
knowit_2021_report,2021,2lb,,,,,,useless,
knowit_2021_report,2022,2lb,,,,,,useless,
knowit_2021_report,2013,2mb,,,,,,useless,
knowit_2021_report,2014,2mb,,,,,,useless,
knowit_2021_report,2015,2mb,,,,,,useless,
knowit_2021_report,2016,2mb,,,,,,useless,
knowit_2021_report,2017,2mb,,,,,,useless,
knowit_2021_report,2018,2mb,,,,,,useless,
knowit_2021_report,2019,2mb,,,,,,useless,
knowit_2021_report,2020,2mb,,,,,,useless,
knowit_2021_report,2021,2mb,,,,,,useless,
knowit_2021_report,2022,2mb,,,,,,useless,
knowit_2021_report,2013,3,,,,,,useless,
knowit_2021_report,2014,3,,,,,,useless,
knowit_2021_report,2015,3,,,,,,useless,
knowit_2021_report,2016,3,,,,,,useless,
knowit_2021_report,2017,3,,,,,,useless,
knowit_2021_report,2018,3,,,,,,useless,
knowit_2021_report,2019,3,,,,,,useless,
knowit_2021_report,2020,3,,,,,,useless,
knowit_2021_report,2021,3,,,,,,useless,
knowit_2021_report,2022,3,,,,,,useless,
kontron ag_2018_report,2013,1,,,,,,useless,
kontron ag_2018_report,2014,1,,,,,,useless,
kontron ag_2018_report,2015,1,,,,,,useless,
kontron ag_2018_report,2016,1,,,,,,useless,
kontron ag_2018_report,2017,1,,,,,,useless,
kontron ag_2018_report,2018,1,,,,,,useless,
kontron ag_2018_report,2019,1,,,,,,useless,
kontron ag_2018_report,2020,1,,,,,,useless,
kontron ag_2018_report,2021,1,,,,,,useless,
kontron ag_2018_report,2022,1,,,,,,useless,
kontron ag_2018_report,2013,2lb,,,,,,useless,
kontron ag_2018_report,2014,2lb,,,,,,useless,
kontron ag_2018_report,2015,2lb,,,,,,useless,
kontron ag_2018_report,2016,2lb,,,,,,useless,
kontron ag_2018_report,2017,2lb,,,,,,useless,
kontron ag_2018_report,2018,2lb,,,,,,useless,
kontron ag_2018_report,2019,2lb,,,,,,useless,
kontron ag_2018_report,2020,2lb,,,,,,useless,
kontron ag_2018_report,2021,2lb,,,,,,useless,
kontron ag_2018_report,2022,2lb,,,,,,useless,
kontron ag_2018_report,2013,2mb,,,,,,useless,
kontron ag_2018_report,2014,2mb,,,,,,useless,
kontron ag_2018_report,2015,2mb,,,,,,useless,
kontron ag_2018_report,2016,2mb,,,,,,useless,
kontron ag_2018_report,2017,2mb,,,,,,useless,
kontron ag_2018_report,2018,2mb,,,,,,useless,
kontron ag_2018_report,2019,2mb,,,,,,useless,
kontron ag_2018_report,2020,2mb,,,,,,useless,
kontron ag_2018_report,2021,2mb,,,,,,useless,
kontron ag_2018_report,2022,2mb,,,,,,useless,
kontron ag_2018_report,2013,3,,,,,,useless,
kontron ag_2018_report,2014,3,,,,,,useless,
kontron ag_2018_report,2015,3,,,,,,useless,
kontron ag_2018_report,2016,3,,,,,,useless,
kontron ag_2018_report,2017,3,,,,,,useless,
kontron ag_2018_report,2018,3,,,,,,useless,
kontron ag_2018_report,2019,3,,,,,,useless,
kontron ag_2018_report,2020,3,,,,,,useless,
kontron ag_2018_report,2021,3,,,,,,useless,
kontron ag_2018_report,2022,3,,,,,,useless,
krones ag_2017_report,2013,1,,,,,,useless,
krones ag_2017_report,2014,1,,,,,,useless,
krones ag_2017_report,2015,1,,,,,,useless,
krones ag_2017_report,2016,1,,,,,,useless,
krones ag_2017_report,2017,1,,,,,,useless,
krones ag_2017_report,2018,1,,,,,,useless,
krones ag_2017_report,2019,1,,,,,,useless,
krones ag_2017_report,2020,1,,,,,,useless,
krones ag_2017_report,2021,1,,,,,,useless,
krones ag_2017_report,2022,1,,,,,,useless,
krones ag_2017_report,2013,2lb,,,,,,useless,
krones ag_2017_report,2014,2lb,,,,,,useless,
krones ag_2017_report,2015,2lb,,,,,,useless,
krones ag_2017_report,2016,2lb,,,,,,useless,
krones ag_2017_report,2017,2lb,,,,,,useless,
krones ag_2017_report,2018,2lb,,,,,,useless,
krones ag_2017_report,2019,2lb,,,,,,useless,
krones ag_2017_report,2020,2lb,,,,,,useless,
krones ag_2017_report,2021,2lb,,,,,,useless,
krones ag_2017_report,2022,2lb,,,,,,useless,
krones ag_2017_report,2013,2mb,,,,,,useless,
krones ag_2017_report,2014,2mb,,,,,,useless,
krones ag_2017_report,2015,2mb,,,,,,useless,
krones ag_2017_report,2016,2mb,,,,,,useless,
krones ag_2017_report,2017,2mb,,,,,,useless,
krones ag_2017_report,2018,2mb,,,,,,useless,
krones ag_2017_report,2019,2mb,,,,,,useless,
krones ag_2017_report,2020,2mb,,,,,,useless,
krones ag_2017_report,2021,2mb,,,,,,useless,
krones ag_2017_report,2022,2mb,,,,,,useless,
krones ag_2017_report,2013,3,,,,,,useless,
krones ag_2017_report,2014,3,,,,,,useless,
krones ag_2017_report,2015,3,,,,,,useless,
krones ag_2017_report,2016,3,,,,,,useless,
krones ag_2017_report,2017,3,,,,,,useless,
krones ag_2017_report,2018,3,,,,,,useless,
krones ag_2017_report,2019,3,,,,,,useless,
krones ag_2017_report,2020,3,,,,,,useless,
krones ag_2017_report,2021,3,,,,,,useless,
krones ag_2017_report,2022,3,,,,,,useless,
krones ag_2018_report,2013,1,,,,,,useless,
krones ag_2018_report,2014,1,,,,,,useless,
krones ag_2018_report,2015,1,,,,,,useless,
krones ag_2018_report,2016,1,,,,,,useless,
krones ag_2018_report,2017,1,,,,,,useless,
krones ag_2018_report,2018,1,,,,,,useless,
krones ag_2018_report,2019,1,,,,,,useless,
krones ag_2018_report,2020,1,,,,,,useless,
krones ag_2018_report,2021,1,,,,,,useless,
krones ag_2018_report,2022,1,,,,,,useless,
krones ag_2018_report,2013,2lb,,,,,,useless,
krones ag_2018_report,2014,2lb,,,,,,useless,
krones ag_2018_report,2015,2lb,,,,,,useless,
krones ag_2018_report,2016,2lb,,,,,,useless,
krones ag_2018_report,2017,2lb,,,,,,useless,
krones ag_2018_report,2018,2lb,,,,,,useless,
krones ag_2018_report,2019,2lb,,,,,,useless,
krones ag_2018_report,2020,2lb,,,,,,useless,
krones ag_2018_report,2021,2lb,,,,,,useless,
krones ag_2018_report,2022,2lb,,,,,,useless,
krones ag_2018_report,2013,2mb,,,,,,useless,
krones ag_2018_report,2014,2mb,,,,,,useless,
krones ag_2018_report,2015,2mb,,,,,,useless,
krones ag_2018_report,2016,2mb,,,,,,useless,
krones ag_2018_report,2017,2mb,,,,,,useless,
krones ag_2018_report,2018,2mb,,,,,,useless,
krones ag_2018_report,2019,2mb,,,,,,useless,
krones ag_2018_report,2020,2mb,,,,,,useless,
krones ag_2018_report,2021,2mb,,,,,,useless,
krones ag_2018_report,2022,2mb,,,,,,useless,
krones ag_2018_report,2013,3,,,,,,useless,
krones ag_2018_report,2014,3,,,,,,useless,
krones ag_2018_report,2015,3,,,,,,useless,
krones ag_2018_report,2016,3,,,,,,useless,
krones ag_2018_report,2017,3,,,,,,useless,
krones ag_2018_report,2018,3,,,,,,useless,
krones ag_2018_report,2019,3,,,,,,useless,
krones ag_2018_report,2020,3,,,,,,useless,
krones ag_2018_report,2021,3,,,,,,useless,
krones ag_2018_report,2022,3,,,,,,useless,
kureha corp_2020_report,2013,1,,,,,,partial,1+2lb+3
kureha corp_2020_report,2014,1,,,,,,partial,1+2lb+3
kureha corp_2020_report,2015,1,,,,,,partial,1+2lb+3
kureha corp_2020_report,2016,1,,,,,,partial,1+2lb+3
kureha corp_2020_report,2017,1,8,363.0,"1,000 t CO2",kt CO2,Scope 1,partial,1+2lb+3
kureha corp_2020_report,2018,1,8,338.0,"1,000 t CO2",kt CO2,Scope 1,partial,1+2lb+3
