report_name,scope,year,value_ba,value_pa,rel_diff,match,source,value_gs,match_gs_ba,match_gs_pa,match_gs_ba_pa
comerica_inc_2019_report,3,2018,181.0,1868.0,-9.320441988950277,True,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,133.0,0.26519337016574585,False,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,59.0,0.6740331491712708,False,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,514.0,-1.839779005524862,True,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,3453.0,-18.07734806629834,True,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,25544.0,-140.12707182320443,True,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,1027.0,-4.6740331491712706,True,both,,False,False,False
comerica_inc_2019_report,3,2018,181.0,181.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,4560.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,2816.0,0.3824561403508772,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,504.0,0.8894736842105263,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,989.0,0.7831140350877193,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,1708.0,0.625438596491228,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,195.0,0.9572368421052632,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,69.0,0.9848684210526316,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,505.0,0.8892543859649122,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,3515.0,0.22916666666666666,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,25837.0,-4.666008771929825,True,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,629.0,0.8620614035087719,False,both,,False,False,False
comerica_inc_2019_report,3,2019,4560.0,171.0,0.9625,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,4560.0,-1.743682310469314,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,2816.0,-0.694344163658243,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,504.0,0.6967509025270758,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,989.0,0.4049338146811071,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,1708.0,-0.027677496991576414,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,195.0,0.8826714801444043,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,69.0,0.9584837545126353,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,505.0,0.6961492178098676,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,3515.0,-1.1149217809867629,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,25837.0,-14.545728038507821,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,629.0,0.6215403128760529,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1662.0,171.0,0.8971119133574007,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,4560.0,-0.6758544652701213,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,2816.0,-0.03491363469312753,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,504.0,0.814773980154355,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,989.0,0.6365306872473355,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,1708.0,0.37228959941198086,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,195.0,0.9283351708930541,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,69.0,0.9746416758544653,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,505.0,0.8144064682102168,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,3515.0,-0.2918044836457185,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,25837.0,-8.495406100698272,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,629.0,0.768834987137082,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2721.0,171.0,0.9371554575523704,False,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,4560.0,-24.90909090909091,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,2816.0,-15.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,504.0,-1.8636363636363635,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,989.0,-4.619318181818182,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,1708.0,-8.704545454545455,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,195.0,-0.10795454545454546,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,69.0,0.6079545454545454,False,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,505.0,-1.8693181818181819,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,3515.0,-18.97159090909091,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,25837.0,-145.80113636363637,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,629.0,-2.5738636363636362,True,both,,False,False,False
comerica_inc_2019_report,3,2019,176.0,171.0,0.028409090909090908,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,4560.0,-0.6193181818181818,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,2816.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,504.0,0.8210227272727273,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,989.0,0.6487926136363636,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,1708.0,0.3934659090909091,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,195.0,0.9307528409090909,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,69.0,0.9754971590909091,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,505.0,0.8206676136363636,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,3515.0,-0.24822443181818182,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,25837.0,-8.175071022727273,True,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,629.0,0.7766335227272727,False,both,,False,False,False
comerica_inc_2019_report,3,2019,2816.0,171.0,0.9392755681818182,False,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,4560.0,-8.047619047619047,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,2816.0,-4.587301587301587,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,504.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,989.0,-0.9623015873015873,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,1708.0,-2.388888888888889,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,195.0,0.6130952380952381,False,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,69.0,0.8630952380952381,False,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,505.0,-0.001984126984126984,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,3515.0,-5.974206349206349,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,25837.0,-50.263888888888886,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,629.0,-0.24801587301587302,True,both,,False,False,False
comerica_inc_2019_report,3,2019,504.0,171.0,0.6607142857142857,False,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,4560.0,-3.6107178968655207,True,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,2816.0,-1.8473205257836198,True,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,504.0,0.4903943377148635,False,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,989.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,1708.0,-0.7269969666329625,True,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,195.0,0.8028311425682507,False,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,69.0,0.9302325581395349,False,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,505.0,0.48938321536905965,False,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,3515.0,-2.5540950455005054,True,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,25837.0,-25.124368048533874,True,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,629.0,0.3640040444893832,False,both,,False,False,False
comerica_inc_2019_report,3,2019,989.0,171.0,0.8270980788675429,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,4560.0,-1.6697892271662764,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,2816.0,-0.6487119437939111,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,504.0,0.7049180327868853,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,989.0,0.42096018735363,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,1708.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,195.0,0.8858313817330211,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,69.0,0.9596018735362998,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,505.0,0.7043325526932084,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,3515.0,-1.0579625292740047,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,25837.0,-14.12704918032787,True,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,629.0,0.6317330210772834,False,both,,False,False,False
comerica_inc_2019_report,3,2019,1708.0,171.0,0.8998829039812647,False,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,4560.0,-22.384615384615383,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,2816.0,-13.441025641025641,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,504.0,-1.5846153846153845,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,989.0,-4.0717948717948715,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,1708.0,-7.758974358974359,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,195.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,69.0,0.6461538461538462,False,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,505.0,-1.5897435897435896,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,3515.0,-17.025641025641026,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,25837.0,-131.4974358974359,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,629.0,-2.2256410256410257,True,both,,False,False,False
comerica_inc_2019_report,3,2019,195.0,171.0,0.12307692307692308,False,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,4560.0,-65.08695652173913,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,2816.0,-39.81159420289855,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,504.0,-6.304347826086956,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,989.0,-13.333333333333334,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,1708.0,-23.753623188405797,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,195.0,-1.826086956521739,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,69.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,505.0,-6.318840579710145,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,3515.0,-49.94202898550725,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,25837.0,-373.4492753623188,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,629.0,-8.115942028985508,True,both,,False,False,False
comerica_inc_2019_report,3,2019,69.0,171.0,-1.4782608695652173,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,4560.0,-8.029702970297029,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,2816.0,-4.576237623762376,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,504.0,0.0019801980198019802,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,989.0,-0.9584158415841584,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,1708.0,-2.382178217821782,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,195.0,0.6138613861386139,False,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,69.0,0.8633663366336634,False,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,505.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,3515.0,-5.96039603960396,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,25837.0,-50.16237623762376,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,629.0,-0.24554455445544554,True,both,,False,False,False
comerica_inc_2019_report,3,2019,505.0,171.0,0.6613861386138614,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,4560.0,-0.2972972972972973,True,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,2816.0,0.1988620199146515,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,504.0,0.8566145092460882,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,989.0,0.7186344238975818,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,1708.0,0.5140825035561878,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,195.0,0.9445234708392604,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,69.0,0.9803698435277383,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,505.0,0.8563300142247511,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,3515.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,25837.0,-6.35049786628734,True,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,629.0,0.8210526315789474,False,both,,False,False,False
comerica_inc_2019_report,3,2019,3515.0,171.0,0.9513513513513514,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,4560.0,0.8235089213143941,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,2816.0,0.8910090180748539,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,504.0,0.9804930913031699,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,989.0,0.9617215621008631,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,1708.0,0.9338932538607424,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,195.0,0.992452684135155,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,69.0,0.9973294113093626,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,505.0,0.9804543871192476,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,3515.0,0.8639547935131787,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,25837.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,629.0,0.9756550683128846,False,both,,False,False,False
comerica_inc_2019_report,3,2019,25837.0,171.0,0.9933815845492898,False,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,4560.0,-6.249602543720191,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,2816.0,-3.4769475357710653,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,504.0,0.1987281399046105,False,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,989.0,-0.5723370429252782,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,1708.0,-1.7154213036565977,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,195.0,0.6899841017488076,False,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,69.0,0.890302066772655,False,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,505.0,0.1971383147853736,False,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,3515.0,-4.588235294117647,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,25837.0,-40.07631160572337,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,629.0,0.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,629.0,171.0,0.7281399046104928,False,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,4560.0,-10.486146095717885,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,2816.0,-6.093198992443325,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,504.0,-0.2695214105793451,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,989.0,-1.491183879093199,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,1708.0,-3.302267002518892,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,195.0,0.5088161209068011,False,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,69.0,0.8261964735516373,False,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,505.0,-0.27204030226700254,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,3515.0,-7.853904282115869,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,25837.0,-64.08060453400503,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,629.0,-0.5843828715365239,True,both,,False,False,False
comerica_inc_2019_report,3,2019,397.0,171.0,0.5692695214105793,False,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,4560.0,-379.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,2816.0,-233.66666666666666,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,504.0,-41.0,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,989.0,-81.41666666666667,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,1708.0,-141.33333333333334,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,195.0,-15.25,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,69.0,-4.75,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,505.0,-41.083333333333336,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,3515.0,-291.9166666666667,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,25837.0,-2152.0833333333335,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,629.0,-51.416666666666664,True,both,,False,False,False
comerica_inc_2019_report,3,2019,12.0,171.0,-13.25,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,4560.0,-63.225352112676056,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,2816.0,-38.66197183098591,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,504.0,-6.098591549295775,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,989.0,-12.929577464788732,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,1708.0,-23.056338028169016,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,195.0,-1.7464788732394365,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,69.0,0.028169014084507043,False,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,505.0,-6.112676056338028,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,3515.0,-48.50704225352113,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,25837.0,-362.90140845070425,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,629.0,-7.859154929577465,True,both,,False,False,False
comerica_inc_2019_report,3,2019,71.0,171.0,-1.408450704225352,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,4560.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,2816.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,504.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,989.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,1708.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,195.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,69.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,505.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,3515.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,25837.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,629.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,171.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,4560.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,2816.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,504.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,989.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,1708.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,195.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,69.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,505.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,3515.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,25837.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,629.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,0.0,171.0,-inf,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,4560.0,-29.604026845637584,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,2816.0,-17.899328859060404,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,504.0,-2.38255033557047,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,989.0,-5.6375838926174495,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,1708.0,-10.463087248322148,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,195.0,-0.3087248322147651,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,69.0,0.5369127516778524,False,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,505.0,-2.389261744966443,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,3515.0,-22.590604026845636,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,25837.0,-172.40268456375838,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,629.0,-3.221476510067114,True,both,,False,False,False
comerica_inc_2019_report,3,2019,149.0,171.0,-0.1476510067114094,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,4560.0,-25.666666666666668,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,2816.0,-15.467836257309942,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,504.0,-1.9473684210526316,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,989.0,-4.783625730994152,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,1708.0,-8.988304093567251,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,195.0,-0.14035087719298245,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,69.0,0.5964912280701754,False,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,505.0,-1.9532163742690059,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,3515.0,-19.555555555555557,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,25837.0,-150.093567251462,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,629.0,-2.6783625730994154,True,both,,False,False,False
comerica_inc_2019_report,3,2019,171.0,171.0,0.0,True,both,,False,False,False
cytokinetics_inc_2022_report,1,2022,0.67,0.67,0.0,True,both,0.67,True,True,True
cytokinetics_inc_2022_report,2lb,2022,0.83,0.83,0.0,True,both,0.83,True,True,True
dampskibsselskabet_norden_2019_report,1,2017,3757.0,3757.0,0.0,True,both,3757.0,True,True,True
dampskibsselskabet_norden_2019_report,1,2018,3829.0,3829.0,0.0,True,both,3829.0,True,True,True
dampskibsselskabet_norden_2019_report,1,2019,4088.0,4088.0,0.0,True,both,4088.0,True,True,True
dampskibsselskabet_norden_2019_report,2lb,2017,0.4,0.4,0.0,True,both,0.4,True,True,True
dampskibsselskabet_norden_2019_report,2lb,2018,0.4,0.4,0.0,True,both,0.4,True,True,True
dampskibsselskabet_norden_2019_report,2lb,2019,0.2,0.2,0.0,True,both,0.2,True,True,True
dampskibsselskabet_norden_2019_report,3,2017,3.3,3.3,0.0,True,both,3.3,True,True,True
dampskibsselskabet_norden_2019_report,3,2018,3.0,3.0,0.0,True,both,3.0,True,True,True
dampskibsselskabet_norden_2019_report,3,2019,3.6,3.6,0.0,True,both,3.6,True,True,True
evolution_mining_ltd_2020_report,1,FY16,157584.0,157584.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,1,FY17,167734.0,167734.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,1,FY18,159061.0,159061.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,1,FY19,155085.0,155085.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,1,FY20,157857.0,157857.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,2lb,FY16,472257.0,472257.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,2lb,FY17,430993.0,430993.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,2lb,FY18,394144.0,394144.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,2lb,FY19,383449.0,383449.0,0.0,True,both,,False,False,False
evolution_mining_ltd_2020_report,2lb,FY20,398187.0,398187.0,0.0,True,both,,False,False,False
fujifilm_2022_report,1,FY2017,687.0,687.0,0.0,True,both,,False,False,False
fujifilm_2022_report,1,FY2018,672.0,672.0,0.0,True,both,,False,False,False
fujifilm_2022_report,1,FY2019,633.0,633.0,0.0,True,both,,False,False,False
fujifilm_2022_report,1,FY2020,603.0,603.0,0.0,True,both,,False,False,False
fujifilm_2022_report,1,FY2021,633.0,633.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2lb,FY2017,593.0,593.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2lb,FY2018,576.0,576.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2lb,FY2019,514.0,514.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2lb,FY2020,475.0,475.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2lb,FY2021,494.0,494.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2mb,FY2017,531.0,531.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2mb,FY2018,510.0,510.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2mb,FY2019,451.0,451.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2mb,FY2020,409.0,409.0,0.0,True,both,,False,False,False
fujifilm_2022_report,2mb,FY2021,420.0,420.0,0.0,True,both,,False,False,False
fujifilm_2022_report,3,FY2021,3473.0,3473.0,0.0,True,both,,False,False,False
georg_fischer_ag_2018_report,1,2014,313.0,313.0,0.0,True,both,313.0,True,True,True
georg_fischer_ag_2018_report,1,2015,313.0,313.0,0.0,True,both,313.0,True,True,True
georg_fischer_ag_2018_report,1,2016,307.0,307.0,0.0,True,both,307.0,True,True,True
georg_fischer_ag_2018_report,1,2017,325.0,325.0,0.0,True,both,325.0,True,True,True
georg_fischer_ag_2018_report,1,2017,304.0,325.0,-0.06907894736842106,True,both,325.0,False,True,False
georg_fischer_ag_2018_report,1,2017_pro_rata,,304.0,,False,pipeline_only,,False,False,False
georg_fischer_ag_2018_report,1,2018,312.0,312.0,0.0,True,both,312.0,True,True,True
georg_fischer_ag_2018_report,2lb,2014,,264.0,,False,pipeline_only,264.0,False,True,False
georg_fischer_ag_2018_report,2lb,2015,,264.0,,False,pipeline_only,264.0,False,True,False
georg_fischer_ag_2018_report,2lb,2016,,299.0,,False,pipeline_only,299.0,False,True,False
